  <print>Using Component 'Rigid Bodies'</print>
  <scope name="CG"><time value="0.000133"/></scope>
  <print>time = 9.375</print>
  <print>maximum rigid linear velocity = 14.9683 (1)</print>
  <print>maximum rigid angular velocity = 96.2047 (6)</print>
  <print>TIME = 9.41667</print>
  <scope name="CG"><time value="0.000049"/></scope>
  <print>time = 9.41667</print>
  <print>maximum rigid linear velocity = 14.858 (1)</print>
  <print>maximum rigid angular velocity = 96.2047 (6)</print>
  <scope name="CG"><time value="0.000124"/></scope>
  <print>time = 9.41667</print>
  <print>maximum rigid linear velocity = 14.7497 (1)</print>
  <print>maximum rigid angular velocity = 95.5626 (6)</print>
  <print>TIME = 9.45833</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 9.45833</print>
  <print>maximum rigid linear velocity = 14.6434 (1)</print>
  <print>maximum rigid angular velocity = 95.5627 (6)</print>
  <scope name="CG"><time value="0.000126"/></scope>
  <print>time = 9.45833</print>
  <print>maximum rigid linear velocity = 14.5393 (1)</print>
  <print>maximum rigid angular velocity = 96.3726 (6)</print>
  <print>TIME = 9.5</print>
  <scope name="CG"><time value="0.000052"/></scope>
  <print>time = 9.5</print>
  <print>maximum rigid linear velocity = 14.4372 (1)</print>
  <print>maximum rigid angular velocity = 96.3726 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 9.5</print>
  <print>maximum rigid linear velocity = 14.3374 (1)</print>
  <print>maximum rigid angular velocity = 99.4307 (6)</print>
  <print>TIME = 9.54167</print>
  <scope name="CG"><time value="0.000045"/></scope>
  <print>time = 9.54167</print>
  <print>maximum rigid linear velocity = 14.2398 (1)</print>
  <print>maximum rigid angular velocity = 99.4307 (6)</print>
  <scope name="CG"><time value="0.000126"/></scope>
  <print>time = 9.54167</print>
  <print>maximum rigid linear velocity = 14.1444 (1)</print>
  <print>maximum rigid angular velocity = 98.7223 (6)</print>
  <print>TIME = 9.58333</print>
  <scope name="CG"><time value="0.000047"/></scope>
  <print>time = 9.58333</print>
  <print>maximum rigid linear velocity = 14.0514 (1)</print>
  <print>maximum rigid angular velocity = 98.7223 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 9.58333</print>
  <print>maximum rigid linear velocity = 13.9607 (1)</print>
  <print>maximum rigid angular velocity = 98.1732 (6)</print>
  <print>TIME = 9.625</print>
  <scope name="CG"><time value="0.000047"/></scope>
  <print>time = 9.625</print>
  <print>maximum rigid linear velocity = 13.8725 (1)</print>
  <print>maximum rigid angular velocity = 98.1732 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 9.625</print>
  <print>maximum rigid linear velocity = 13.7867 (1)</print>
  <print>maximum rigid angular velocity = 98.9456 (6)</print>
  <print>TIME = 9.66667</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 9.66667</print>
  <print>maximum rigid linear velocity = 13.7034 (1)</print>
  <print>maximum rigid angular velocity = 98.9457 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 9.66667</print>
  <print>maximum rigid linear velocity = 13.6227 (1)</print>
  <print>maximum rigid angular velocity = 98.027 (6)</print>
  <print>TIME = 9.70833</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 9.70833</print>
  <print>maximum rigid linear velocity = 13.5446 (1)</print>
  <print>maximum rigid angular velocity = 98.027 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 9.70833</print>
  <print>maximum rigid linear velocity = 13.4691 (1)</print>
  <print>maximum rigid angular velocity = 96.5047 (6)</print>
  <print>TIME = 9.75</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 9.75</print>
  <print>maximum rigid linear velocity = 13.3963 (1)</print>
  <print>maximum rigid angular velocity = 96.5047 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 9.75</print>
  <print>maximum rigid linear velocity = 13.3262 (1)</print>
  <print>maximum rigid angular velocity = 96.0476 (6)</print>
  <print>TIME = 9.79167</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 9.79167</print>
  <print>maximum rigid linear velocity = 13.2589 (1)</print>
  <print>maximum rigid angular velocity = 96.0477 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 9.79167</print>
  <print>maximum rigid linear velocity = 13.1944 (1)</print>
  <print>maximum rigid angular velocity = 95.527 (6)</print>
  <print>TIME = 9.83333</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 9.83333</print>
  <print>maximum rigid linear velocity = 13.1328 (1)</print>
  <print>maximum rigid angular velocity = 95.527 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 9.83333</print>
  <print>maximum rigid linear velocity = 13.074 (1)</print>
  <print>maximum rigid angular velocity = 94.9126 (6)</print>
  <print>TIME = 9.875</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 9.875</print>
  <print>maximum rigid linear velocity = 13.0182 (1)</print>
  <print>maximum rigid angular velocity = 94.9126 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 9.875</print>
  <print>maximum rigid linear velocity = 12.9654 (1)</print>
  <print>maximum rigid angular velocity = 93.6656 (6)</print>
  <print>TIME = 9.91667</print>
  <scope name="CG"><time value="0.000052"/></scope>
  <print>time = 9.91667</print>
  <print>maximum rigid linear velocity = 12.9156 (1)</print>
  <print>maximum rigid angular velocity = 93.6656 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 9.91667</print>
  <print>maximum rigid linear velocity = 12.8689 (1)</print>
  <print>maximum rigid angular velocity = 93.3314 (6)</print>
  <print>TIME = 9.95833</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 9.95833</print>
  <print>maximum rigid linear velocity = 12.8252 (1)</print>
  <print>maximum rigid angular velocity = 93.3314 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 9.95833</print>
  <print>maximum rigid linear velocity = 12.7846 (1)</print>
  <print>maximum rigid angular velocity = 92.7062 (6)</print>
  <print>TIME = 10</print>
  <scope name="CG"><time value="0.000045"/></scope>
  <print>time = 10</print>
  <print>maximum rigid linear velocity = 12.7472 (1)</print>
  <print>maximum rigid angular velocity = 92.7062 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10</print>
  <print>maximum rigid linear velocity = 12.7129 (1)</print>
  <print>maximum rigid angular velocity = 91.8182 (6)</print>
  <print>TIME = 10.0417</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 10.0417</print>
  <print>maximum rigid linear velocity = 12.6819 (1)</print>
  <print>maximum rigid angular velocity = 91.8183 (6)</print>
  <scope name="CG"><time value="0.000126"/></scope>
  <print>time = 10.0417</print>
  <print>maximum rigid linear velocity = 12.654 (1)</print>
  <print>maximum rigid angular velocity = 90.8899 (6)</print>
  <print>TIME = 10.0833</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 10.0833</print>
  <print>maximum rigid linear velocity = 12.6294 (1)</print>
  <print>maximum rigid angular velocity = 90.8899 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.0833</print>
  <print>maximum rigid linear velocity = 12.6081 (1)</print>
  <print>maximum rigid angular velocity = 89.73 (6)</print>
  <print>TIME = 10.125</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 10.125</print>
  <print>maximum rigid linear velocity = 12.59 (1)</print>
  <print>maximum rigid angular velocity = 89.7299 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.125</print>
  <print>maximum rigid linear velocity = 12.5752 (1)</print>
  <print>maximum rigid angular velocity = 88.1691 (6)</print>
  <print>TIME = 10.1667</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 10.1667</print>
  <print>maximum rigid linear velocity = 12.5637 (1)</print>
  <print>maximum rigid angular velocity = 88.1692 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 10.1667</print>
  <print>maximum rigid linear velocity = 12.5556 (1)</print>
  <print>maximum rigid angular velocity = 86.9281 (6)</print>
  <print>TIME = 10.2083</print>
  <scope name="CG"><time value="0.000048"/></scope>
  <print>time = 10.2083</print>
  <print>maximum rigid linear velocity = 12.5507 (1)</print>
  <print>maximum rigid angular velocity = 86.9282 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 10.2083</print>
  <print>maximum rigid linear velocity = 12.5492 (1)</print>
  <print>maximum rigid angular velocity = 86.3273 (6)</print>
  <print>TIME = 10.25</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 10.25</print>
  <print>maximum rigid linear velocity = 12.551 (1)</print>
  <print>maximum rigid angular velocity = 86.3273 (6)</print>
  <scope name="CG"><time value="0.000124"/></scope>
  <print>time = 10.25</print>
  <print>maximum rigid linear velocity = 12.5561 (1)</print>
  <print>maximum rigid angular velocity = 85.7344 (6)</print>
  <print>TIME = 10.2917</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 10.2917</print>
  <print>maximum rigid linear velocity = 12.5645 (1)</print>
  <print>maximum rigid angular velocity = 85.7344 (6)</print>
  <scope name="CG"><time value="0.000126"/></scope>
  <print>time = 10.2917</print>
  <print>maximum rigid linear velocity = 12.5762 (1)</print>
  <print>maximum rigid angular velocity = 84.5806 (6)</print>
  <print>TIME = 10.3333</print>
  <scope name="CG"><time value="0.000054"/></scope>
  <print>time = 10.3333</print>
  <print>maximum rigid linear velocity = 12.5913 (1)</print>
  <print>maximum rigid angular velocity = 84.5807 (6)</print>
  <scope name="CG"><time value="0.000125"/></scope>
  <print>time = 10.3333</print>
  <print>maximum rigid linear velocity = 12.6096 (1)</print>
  <print>maximum rigid angular velocity = 83.8342 (6)</print>
  <print>TIME = 10.375</print>
  <scope name="CG"><time value="0.000051"/></scope>
  <print>time = 10.375</print>
  <print>maximum rigid linear velocity = 12.6312 (1)</print>
  <print>maximum rigid angular velocity = 83.8342 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.375</print>
  <print>maximum rigid linear velocity = 12.656 (1)</print>
  <print>maximum rigid angular velocity = 83.2055 (6)</print>
  <print>TIME = 10.4167</print>
  <scope name="CG"><time value="0.000045"/></scope>
  <print>time = 10.4167</print>
  <print>maximum rigid linear velocity = 12.6841 (1)</print>
  <print>maximum rigid angular velocity = 83.2055 (6)</print>
  <scope name="CG"><time value="0.000129"/></scope>
  <print>time = 10.4167</print>
  <print>maximum rigid linear velocity = 12.7154 (1)</print>
  <print>maximum rigid angular velocity = 82.5784 (6)</print>
  <print>TIME = 10.4583</print>
  <scope name="CG"><time value="0.000047"/></scope>
  <print>time = 10.4583</print>
  <print>maximum rigid linear velocity = 12.7499 (1)</print>
  <print>maximum rigid angular velocity = 82.5784 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.4583</print>
  <print>maximum rigid linear velocity = 12.7876 (1)</print>
  <print>maximum rigid angular velocity = 82.208 (6)</print>
  <print>TIME = 10.5</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 10.5</print>
  <print>maximum rigid linear velocity = 12.8284 (1)</print>
  <print>maximum rigid angular velocity = 82.208 (6)</print>
  <scope name="CG"><time value="0.000127"/></scope>
  <print>time = 10.5</print>
  <print>maximum rigid linear velocity = 12.8723 (1)</print>
  <print>maximum rigid angular velocity = 81.4771 (6)</print>
  <print>TIME = 10.5417</print>
  <scope name="CG"><time value="0.000047"/></scope>
  <print>time = 10.5417</print>
  <print>maximum rigid linear velocity = 12.9193 (1)</print>
  <print>maximum rigid angular velocity = 81.4771 (6)</print>
  <scope name="CG"><time value="0.000125"/></scope>
  <print>time = 10.5417</print>
  <print>maximum rigid linear velocity = 12.9693 (1)</print>
  <print>maximum rigid angular velocity = 80.5674 (6)</print>
  <print>TIME = 10.5833</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 10.5833</print>
  <print>maximum rigid linear velocity = 13.0224 (1)</print>
  <print>maximum rigid angular velocity = 80.5674 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.5833</print>
  <print>maximum rigid linear velocity = 13.0784 (1)</print>
  <print>maximum rigid angular velocity = 80.2135 (6)</print>
  <print>TIME = 10.625</print>
  <scope name="CG"><time value="0.000046"/></scope>
  <print>time = 10.625</print>
  <print>maximum rigid linear velocity = 13.1374 (1)</print>
  <print>maximum rigid angular velocity = 80.2136 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.625</print>
  <print>maximum rigid linear velocity = 13.1992 (1)</print>
  <print>maximum rigid angular velocity = 79.3706 (6)</print>
  <print>TIME = 10.6667</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 10.6667</print>
  <print>maximum rigid linear velocity = 13.2639 (1)</print>
  <print>maximum rigid angular velocity = 79.3706 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 10.6667</print>
  <print>maximum rigid linear velocity = 13.3314 (1)</print>
  <print>maximum rigid angular velocity = 78.4633 (6)</print>
  <print>TIME = 10.7083</print>
  <scope name="CG"><time value="0.000045"/></scope>
  <print>time = 10.7083</print>
  <print>maximum rigid linear velocity = 13.4017 (1)</print>
  <print>maximum rigid angular velocity = 78.4634 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.7083</print>
  <print>maximum rigid linear velocity = 13.4747 (1)</print>
  <print>maximum rigid angular velocity = 77.7682 (6)</print>
  <print>TIME = 10.75</print>
  <scope name="CG"><time value="0.000044"/></scope>
  <print>time = 10.75</print>
  <print>maximum rigid linear velocity = 13.5504 (1)</print>
  <print>maximum rigid angular velocity = 77.7682 (6)</print>
  <scope name="CG"><time value="0.000123"/></scope>
  <print>time = 10.75</print>
  <print>maximum rigid linear velocity = 13.6288 (1)</print>
  <print>maximum rigid angular velocity = 76.8662 (6)</print>
  <print>TIME = 10.7917</print>
  <scope name="CG"><time value="0.000045"/></scope>
  <print>time = 10.7917</print>
  <print>maximum rigid linear velocity = 13.7097 (1)</print>
  <print>maximum rigid angular velocity = 76.8662 (6)</print>
  <scope name="CG"><time value="0.000122"/></scope>
  <print>time = 10.7917</print>
  <print>maximum rigid linear velocity = 13.7932 (1)</print>
  <print>maximum rigid angular velocity = 76.3637 (6)</print>
  <print>TIME = 10.8333</print>
  <scope name="CG"><time value="0.000043"/></scope>
  <print>time = 10.8333</print>
  <print>maximum rigid linear velocity = 13.8791 (1)</print>
  <print>maximum rigid angular velocity = 76.3637 (6)</print>
